"xs" "ys" "goodcol" "goodcex" "goodpch" "goodbg"
"1491" 4.74724305095151 971.951426402945 1 0.5 21 1
"1492" 837.371742469259 126.198299584192 1 0.5 21 1
"1493" 200.18748792354 733.344459483517 1 0.5 21 1
"1494" 280.660163261928 613.109735613792 1 0.5 21 1
"1495" 323.211695707869 618.738495032319 1 0.5 21 1
"1496" 205.585405207239 777.120882032774 1 0.5 21 1
"1497" 780.607322824653 146.696837332773 1 0.5 21 1
"1498" 864.36942165019 122.785956312335 1 0.5 21 1
"1499" 734.525199735072 218.483332383787 1 0.5 21 1
"1500" 827.929762541316 96.6867324451168 1 0.5 21 1
"1501" 142.85186319612 790.820969067208 1 0.5 21 1
"1502" 324.805602466222 636.044348308401 1 0.5 21 1
"1503" 993.910742539447 -42.6631374876678 1 0.5 21 1
"1504" 532.035200938117 383.769287353026 1 0.5 21 1
"1505" 71.9690868980251 836.739892782703 1 0.5 21 1
"1506" 245.018000993878 678.006088487083 1 0.5 21 1
"1507" 803.583583352156 195.270701671324 1 0.5 21 1
"1508" 104.124345944729 793.906436014422 1 0.5 21 1
"1509" 961.300730286166 -8.75355575015657 1 0.5 21 1
"1510" 969.03437996516 15.045749143258 1 0.5 21 1
"1511" 44.6262927027419 895.438789992896 1 0.5 21 1
"1512" -32.0583268534392 988.672331641728 1 0.5 21 1
"1513" 860.216285299975 69.911174224405 1 0.5 21 1
"1514" 272.769265167881 690.597117811672 1 0.5 21 1
"1515" 209.921926492825 690.819807002055 1 0.5 21 1
"1516" 953.063295327593 -10.1615875623084 1 0.5 21 1
"1517" 364.518312516157 547.93111230151 1 0.5 21 1
"1518" 928.596542216837 -13.8534476548586 1 0.5 21 1
"1519" 921.770244662184 19.7259645550406 1 0.5 21 1
"1520" 888.704392767977 50.6461918455217 1 0.5 21 1
"1521" 188.423197367229 828.122153499933 1 0.5 21 1
"1522" 364.273471187335 599.797989720659 1 0.5 21 1
"1523" 862.351887393743 112.147451097924 1 0.5 21 1
"1524" 315.551817708183 578.133094659231 1 0.5 21 1
"1525" 831.228461302817 66.0218452093787 1 0.5 21 1
"1526" 968.908344779629 77.9712823284009 1 0.5 21 1
"1527" 40.0364825967699 915.084000918062 1 0.5 21 1
"1528" 669.514439010527 295.161720578818 1 0.5 21 1
"1529" 265.339320828207 656.342781163929 1 0.5 21 1
"1530" 240.350145346019 734.587572752933 1 0.5 21 1
"1531" 464.794074592646 491.912295031825 1 0.5 21 1
"1532" 235.890312050469 732.30748977882 1 0.5 21 1
"1533" 991.276461211964 -15.6048508541249 1 0.5 21 1
"1534" 714.239165058825 250.354848217384 1 0.5 21 1
"1535" 249.383361439686 678.648917805007 1 0.5 21 1
"1536" 633.681197778787 375.526010063234 1 0.5 21 1
"1537" 969.169911916833 -49.7996016177178 1 0.5 21 1
"1538" 401.739178306889 541.697152154963 1 0.5 21 1
"1539" -18.4405335807241 954.507233315553 1 0.5 21 1
"1540" 744.885200064164 262.525106843501 1 0.5 21 1
"1541" -21.1877899011597 933.777272359375 1 0.5 21 1
"1542" 247.615612961818 684.677426732125 1 0.5 21 1
"1543" 784.078317263629 133.769062406611 1 0.5 21 1
"1544" 261.033208947629 682.565154481419 1 0.5 21 1
"1545" 548.386041319463 426.775019571826 1 0.5 21 1
"1546" 864.794499112759 44.1112315140474 1 0.5 21 1
"1547" -26.3307588873431 979.550760487562 1 0.5 21 1
"1548" 774.347308150027 204.349150939272 1 0.5 21 1
"1549" 772.378840437159 220.898769882644 1 0.5 21 1
"1550" 189.04326754855 774.223421108779 1 0.5 21 1
"1551" 910.76448574895 18.2736851163261 1 0.5 21 1
"1552" 655.314683145843 256.921703493507 1 0.5 21 1
"1553" 901.721643807832 119.822985466442 1 0.5 21 1
"1554" 999.679789366201 -66.6604876032107 1 0.5 21 1
"1555" 443.301049980801 454.12251132682 1 0.5 21 1
"1556" 584.586668980774 362.083708783432 1 0.5 21 1
"1557" 720.456490979996 211.779641558726 1 0.5 21 1
"1558" 522.082924703136 407.362472322249 1 0.5 21 1
"1559" 912.657712015789 53.7369348088232 1 0.5 21 1
"1560" 237.271492567379 714.757248877033 1 0.5 21 1
"1561" 924.216427630745 29.7265698149248 1 0.5 21 1
"1562" 732.783026713878 254.698656688796 1 0.5 21 1
"1563" 432.379575783852 509.285864831397 1 0.5 21 1
"1564" 101.211870193947 832.064528975363 1 0.5 21 1
"1565" 943.70672297664 18.1730886394281 1 0.5 21 1
"1566" 904.153409029823 29.5137159590695 1 0.5 21 1
"1567" 100.478843110614 866.579902126802 1 0.5 21 1
"1568" -20.8150351070799 942.511903683436 1 0.5 21 1
"1569" 821.7249795096 120.323540032897 1 0.5 21 1
"1570" 133.659179368988 805.99390803859 1 0.5 21 1
"1571" 970.024250983261 -17.4698902237568 1 0.5 21 1
"1572" 867.101919674315 93.3802306129892 1 0.5 21 1
"1573" 630.664752656594 250.948236185992 1 0.5 21 1
"1574" 408.329202060122 551.60096210459 1 0.5 21 1
"1575" 733.294159115758 246.89786473538 1 0.5 21 1
"1576" 399.046125868335 580.229585775885 1 0.5 21 1
"1577" 149.826437770389 767.003460443471 1 0.5 21 1
"1578" 426.06967802858 587.492178845264 1 0.5 21 1
"1579" 85.7124046538956 893.278815644501 1 0.5 21 1
"1580" 297.249535878655 616.908482616888 1 0.5 21 1
"1581" 782.743364234921 146.844202060313 1 0.5 21 1
"1582" -14.0629646833986 974.076413558565 1 0.5 21 1
"1583" 332.121348474175 602.727059974607 1 0.5 21 1
"1584" 676.242041192017 296.954606504334 1 0.5 21 1
"1585" 671.181355183944 221.25250767164 1 0.5 21 1
"1586" 453.348727570847 525.067851240937 1 0.5 21 1
"1587" 382.241402112413 553.08867440919 1 0.5 21 1
"1588" -14.9947046185844 1014.22000752977 1 0.5 21 1
"1589" 669.983063079417 252.948238213364 1 0.5 21 1
"1590" 147.848015639465 800.238047236752 1 0.5 21 1
"1591" 922.963157889899 41.2896956415329 1 0.5 21 1
"1592" 386.75324539654 512.712483520069 1 0.5 21 1
"1593" 204.003999044653 774.172142453455 1 0.5 21 1
"1594" 411.133325053379 556.413096077502 1 0.5 21 1
"1595" 279.021116916556 707.375340571697 1 0.5 21 1
"1596" 200.450606481172 733.293806200477 1 0.5 21 1
"1597" -45.5220691626891 987.068570609747 1 0.5 21 1
"1598" 965.028792596422 -7.15563658978622 1 0.5 21 1
"1599" -6.40121133765206 936.978380284026 1 0.5 21 1
"1600" 526.152969361283 457.786897168593 1 0.5 21 1
"1601" 496.421973174438 399.361819157883 1 0.5 21 1
"1602" 594.387343374547 336.14473428655 1 0.5 21 1
"1603" 642.022866138723 275.375955603166 1 0.5 21 1
"1604" 935.542141459882 -10.6552054845624 1 0.5 21 1
"1605" 674.94708087761 282.752944022212 1 0.5 21 1
"1606" 977.840203198139 -40.7058696183726 1 0.5 21 1
"1607" 289.364638843108 700.389495480473 1 0.5 21 1
"1608" 384.605978557374 582.891752268532 1 0.5 21 1
"1609" -38.8574371463619 981.169744057564 1 0.5 21 1
"1610" 769.515154242981 120.75162926625 1 0.5 21 1
"1611" 392.113114497624 572.887332212349 1 0.5 21 1
"1612" 736.269243946299 190.046389460213 1 0.5 21 1
"1613" 866.758078359999 69.3758541915404 1 0.5 21 1
"1614" 86.7869874811731 804.076519428937 1 0.5 21 1
"1615" 822.826126194559 123.878714087446 1 0.5 21 1
"1616" 345.545854466036 604.659023580552 1 0.5 21 1
"1617" 941.035931441002 25.9452664278027 1 0.5 21 1
"1618" 20.0683761620894 833.806947748158 1 0.5 21 1
"1619" 143.008132255636 803.726264647245 1 0.5 21 1
"1620" 601.352370332461 382.42324974502 1 0.5 21 1
"1621" -28.5299428156577 1011.21552064689 1 0.5 21 1
"1622" 536.127957794815 408.468694369847 1 0.5 21 1
"1623" 606.22881379677 349.583655423323 1 0.5 21 1
"1624" 368.243002577219 529.620398456086 1 0.5 21 1
"1625" 961.980503995437 -28.8925678867939 1 0.5 21 1
"1626" 223.880346759688 690.302217574623 1 0.5 21 1
"1627" 693.210822157562 275.700759776077 1 0.5 21 1
"1628" 416.499178588856 574.84148827968 1 0.5 21 1
"1629" 476.081338326912 443.837789397796 1 0.5 21 1
"1630" -1.32739741820842 862.868967041271 1 0.5 21 1
"1631" 779.408283124212 192.447338913898 1 0.5 21 1
"1632" 47.5521938875318 900.099563451628 1 0.5 21 1
"1633" 972.697966650594 -19.9441461154434 1 0.5 21 1
"1634" 725.127308163792 253.931835862685 1 0.5 21 1
"1635" 66.2082313559949 856.192244007989 1 0.5 21 1
"1636" 319.090823817533 661.612680646458 1 0.5 21 1
"1637" 960.916746151634 13.1006693704827 1 0.5 21 1
"1638" 968.988794705365 -19.2214201614721 1 0.5 21 1
"1639" 826.832565793302 96.8012369331662 1 0.5 21 1
"1640" 709.999086579774 243.869601808174 1 0.5 21 1
"1641" 419.890956464224 512.217228151563 1 0.5 21 1
"1642" 338.374817161821 624.627218523639 1 0.5 21 1
"1643" 938.272196473554 -54.334183851782 1 0.5 21 1
"1644" 770.090055745095 159.439801880774 1 0.5 21 1
"1645" 444.484382343944 493.734625165162 1 0.5 21 1
"1646" 975.636809703428 -29.2544575765375 1 0.5 21 1
"1647" 736.082785751205 210.70105225406 1 0.5 21 1
"1648" 59.0363454888575 893.777071485258 1 0.5 21 1
"1649" 644.439555739518 342.344911814738 1 0.5 21 1
"1650" -3.02935452200472 955.810961847719 1 0.5 21 1
"1651" 550.761052570306 370.4216519218 1 0.5 21 1
"1652" 625.898792769294 320.828399558842 1 0.5 21 1
"1653" 308.710230863653 587.849986771265 1 0.5 21 1
"1654" 782.920846878551 131.774452497516 1 0.5 21 1
"1655" 889.338688540738 46.3349385285412 1 0.5 21 1
"1656" 417.045777547173 515.744592909766 1 0.5 21 1
"1657" 412.920036015566 506.276907031082 1 0.5 21 1
"1658" 549.474494520109 380.975255473816 1 0.5 21 1
"1659" 104.372478602454 832.656678364879 1 0.5 21 1
"1660" 296.084666787647 685.798028753077 1 0.5 21 1
"1661" 893.789497145917 88.5729278647981 1 0.5 21 1
"1662" 837.493859988172 110.146277603134 1 0.5 21 1
"1663" 457.978164660744 584.106557111223 1 0.5 21 1
"1664" 254.276499419939 704.199898620798 1 0.5 21 1
"1665" 931.748181919102 20.154199009163 1 0.5 21 1
"1666" 833.485629386269 111.325372286664 1 0.5 21 1
"1667" 1.59345297142863 965.246797144391 1 0.5 21 1
"1668" -49.4377100840211 1056.33600331821 1 0.5 21 1
"1669" 772.828321601264 154.739278779106 1 0.5 21 1
"1670" 644.867063744459 302.321393724659 1 0.5 21 1
"1671" 554.65792780742 387.838313913782 1 0.5 21 1
"1672" 267.264450958464 696.308841514967 1 0.5 21 1
"1673" 15.9056948847137 971.168472878531 1 0.5 21 1
"1674" 930.120044900104 -18.619942939109 1 0.5 21 1
"1675" 865.153748285957 114.164852383431 1 0.5 21 1
"1676" 575.697122828569 363.751915380892 1 0.5 21 1
"1677" 382.106508233119 474.622727148854 1 0.5 21 1
"1678" 882.761890732218 2.81477645133383 1 0.5 21 1
"1679" 84.8142564180307 850.625279065647 1 0.5 21 1
"1680" 951.284894463606 -11.6034674492477 1 0.5 21 1
"1681" 669.981953175738 319.801679740624 1 0.5 21 1
"1682" 880.832757859025 72.7212549701098 1 0.5 21 1
"1683" 537.950100842863 376.750242178807 1 0.5 21 1
"1684" 617.138454562519 347.515993314239 1 0.5 21 1
"1685" 963.587063655723 -67.0173078777062 1 0.5 21 1
"1686" 844.938291015569 62.9147556077311 1 0.5 21 1
"1687" -44.8058387846686 1021.97367247751 1 0.5 21 1
"1688" 926.23083142098 -14.993985870112 1 0.5 21 1
"1689" 80.8999806293286 807.84532699216 1 0.5 21 1
"1690" 627.992616035044 332.950463158114 1 0.5 21 1
"1691" 693.417289422359 247.969775178038 1 0.5 21 1
"1692" 874.461904389318 101.203311101907 1 0.5 21 1
"1693" 732.981838576961 236.468258495606 1 0.5 21 1
"1694" 684.37596760923 283.779797484208 1 0.5 21 1
"1695" 683.363596105482 270.091849945558 1 0.5 21 1
"1696" 870.068364858162 72.403222430943 1 0.5 21 1
"1697" 182.192977983505 719.070686430294 1 0.5 21 1
"1698" 550.682753999718 441.199863105073 1 0.5 21 1
"1699" 48.821430595126 895.846253447513 1 0.5 21 1
"1700" 272.28468953399 690.956494123972 1 0.5 21 1
"1701" 809.654351382051 145.90463576559 1 0.5 21 1
"1702" 653.206225531176 275.070393130697 1 0.5 21 1
"1703" 929.053985595237 -9.05523339159758 1 0.5 21 1
"1704" 10.2608565473929 975.857640121381 1 0.5 21 1
"1705" 245.31368202297 701.204271535115 1 0.5 21 1
"1706" 355.18460344756 596.304044697659 1 0.5 21 1
"1707" 363.828743784688 535.282582514472 1 0.5 21 1
"1708" 955.710808956064 -84.9561591095482 1 0.5 21 1
"1709" 183.937676646747 748.916298593422 1 0.5 21 1
"1710" 325.176084158011 651.416261947478 1 0.5 21 1
"1711" 160.140372696333 805.674866002822 1 0.5 21 1
"1712" 525.912018318195 425.227151413094 1 0.5 21 1
"1713" 934.293339692522 4.87457843279942 1 0.5 21 1
"1714" -7.50044478336349 975.609809492113 1 0.5 21 1
"1715" 438.257547433022 481.486670229834 1 0.5 21 1
"1716" 804.339602799155 151.190631384905 1 0.5 21 1
"1717" 732.456577150151 235.014133993525 1 0.5 21 1
"1718" 564.615412033163 414.48641486663 1 0.5 21 1
"1719" 108.124637557194 799.095848636004 1 0.5 21 1
"1720" 970.469968987163 -0.9475895410513 1 0.5 21 1
"1721" 33.5169790429063 867.892358447759 1 0.5 21 1
"1722" 305.221047939267 639.311826406025 1 0.5 21 1
"1723" 420.387875987217 492.374672590928 1 0.5 21 1
"1724" 488.770309684332 507.526618292349 1 0.5 21 1
"1725" 85.7945201685652 822.770384749354 1 0.5 21 1
"1726" 236.800468515139 698.66666483893 1 0.5 21 1
"1727" 677.890058688354 281.059443565656 1 0.5 21 1
"1728" 123.181536828633 771.468581327577 1 0.5 21 1
"1729" 408.321253047325 574.681977324136 1 0.5 21 1
"1730" 712.532302376349 221.603410680851 1 0.5 21 1
"1731" 66.3765284465626 877.549422010567 1 0.5 21 1
"1732" 103.944408311509 849.940485795487 1 0.5 21 1
"1733" 476.211127138231 394.051318618832 1 0.5 21 1
"1734" 460.615544184111 463.91887228534 1 0.5 21 1
"1735" 88.3860919624567 838.924833907312 1 0.5 21 1
"1736" 449.361638433766 502.678762055796 1 0.5 21 1
"1737" 314.083245478105 651.887059425888 1 0.5 21 1
"1738" 251.864593406208 694.976047380042 1 0.5 21 1
"1739" 302.5947681861 629.630203769332 1 0.5 21 1
"1740" 588.368801202159 281.253907121651 1 0.5 21 1
"1741" 109.82588226907 833.116363020549 1 0.5 21 1
"1742" 450.810074224137 523.19391410195 1 0.5 21 1
"1743" 861.163110635243 129.779995336827 1 0.5 21 1
"1744" 353.569420520216 548.964021315134 1 0.5 21 1
"1745" 836.185042012949 128.696821951088 1 0.5 21 1
"1746" 945.546789991204 42.0101264875896 1 0.5 21 1
"1747" 489.200361177791 472.844463477291 1 0.5 21 1
"1748" 437.581017869525 546.235322131736 1 0.5 21 1
"1749" 443.874257046264 496.045168609851 1 0.5 21 1
"1750" 9.58562097512186 932.730685778982 1 0.5 21 1
"1751" 940.302792878356 67.7269098066204 1 0.5 21 1
"1752" 335.532343573868 593.47635673101 1 0.5 21 1
"1753" 320.030299096834 617.145775117493 1 0.5 21 1
"1754" 290.756127529312 673.667427872602 1 0.5 21 1
"1755" 591.550438618287 337.862235357244 1 0.5 21 1
"1756" 792.96656306833 166.817046898221 1 0.5 21 1
"1757" 641.139629483223 331.777738153045 1 0.5 21 1
"1758" 590.310020779725 303.687142469399 1 0.5 21 1
"1759" 353.147169400472 574.247261329737 1 0.5 21 1
"1760" 988.235053524841 -60.0363454926981 1 0.5 21 1
"1761" 470.877978112549 487.064817163892 1 0.5 21 1
"1762" 319.223843573127 592.813667711205 1 0.5 21 1
"1763" 837.271876318846 57.9237605899704 1 0.5 21 1
"1764" 684.537232946604 211.160381699385 1 0.5 21 1
"1765" 297.392703185324 650.357186564137 1 0.5 21 1
"1766" 303.81430076668 600.323849715727 1 0.5 21 1
"1767" 501.46897045197 468.407269775478 1 0.5 21 1
"1768" 37.5859150197357 888.513903816105 1 0.5 21 1
"1769" 568.024840066209 341.936535137797 1 0.5 21 1
"1770" 508.37344067404 435.456783908237 1 0.5 21 1
"1771" 557.065031409729 369.239429475502 1 0.5 21 1
"1772" 793.408733780961 159.630037238023 1 0.5 21 1
"1773" -35.9613163396716 933.894957872927 1 0.5 21 1
"1774" 656.574673426803 298.877814216955 1 0.5 21 1
"1775" 101.118505047634 796.107531917654 1 0.5 21 1
"1776" 293.970353819896 687.271729960137 1 0.5 21 1
"1777" 854.358658380806 101.979070169826 1 0.5 21 1
"1778" 905.710573086981 43.5753103818948 1 0.5 21 1
"1779" 396.395418210886 607.572290992212 1 0.5 21 1
"1780" 453.319616802037 455.906046497564 1 0.5 21 1
"1781" 690.713017911185 230.855127455612 1 0.5 21 1
"1782" -17.3814343987033 982.993570426522 1 0.5 21 1
"1783" 410.151201847475 522.312040049094 1 0.5 21 1
"1784" 160.623046336696 811.242632639675 1 0.5 21 1
"1785" 79.8862593946978 827.003738095515 1 0.5 21 1
"1786" 711.517119687051 213.598026904887 1 0.5 21 1
"1787" 760.974822903518 152.081217619279 1 0.5 21 1
"1788" 393.000052461866 531.681597537636 1 0.5 21 1
"1789" 23.0066984891891 947.393429060649 1 0.5 21 1
"1790" 783.180118666496 146.015683449171 1 0.5 21 1
"1791" 692.80797772808 252.200649576044 1 0.5 21 1
"1792" 846.581596555188 129.546327185468 1 0.5 21 1
"1793" 138.372909976169 825.732692073749 1 0.5 21 1
"1794" 676.642280525994 205.262347603943 1 0.5 21 1
"1795" 29.9611266003922 894.87528127551 1 0.5 21 1
"1796" 660.556406422984 333.94392403206 1 0.5 21 1
"1797" 989.412927802186 -1.58871059004686 1 0.5 21 1
"1798" 652.840746229049 269.583577601376 1 0.5 21 1
"1799" 949.2247777991 -14.9791250867411 1 0.5 21 1
"1800" 535.771650110837 426.377104951913 1 0.5 21 1
"1801" 763.098753406666 223.672641343088 1 0.5 21 1
"1802" 400.061560119502 571.553383726788 1 0.5 21 1
"1803" 994.978071877267 -40.8457015574025 1 0.5 21 1
"1804" 684.637590730563 219.963846635606 1 0.5 21 1
"1805" -10.4465481708758 963.953455403961 1 0.5 21 1
"1806" 307.13890575571 591.620221086772 1 0.5 21 1
"1807" 278.925936319865 633.694981454242 1 0.5 21 1
"1808" 489.487742865458 439.500561132614 1 0.5 21 1
"1809" 900.656015507411 20.8919506686471 1 0.5 21 1
"1810" 203.095843829215 812.016054435354 1 0.5 21 1
"1811" 216.948896588292 723.559561806747 1 0.5 21 1
"1812" 27.4625943158753 900.814921882723 1 0.5 21 1
"1813" 151.324120035861 810.775527702218 1 0.5 21 1
"1814" 951.996498205699 -28.450756294526 1 0.5 21 1
"1815" 91.9025156879798 831.580956500174 1 0.5 21 1
"1816" 690.162910043728 284.781883674092 1 0.5 21 1
"1817" 127.503157779574 756.677672510611 1 0.5 21 1
"1818" 277.841095929034 645.04154384854 1 0.5 21 1
"1819" 392.31125137303 567.649654683416 1 0.5 21 1
"1820" 624.581336369738 318.080682669588 1 0.5 21 1
"1821" -29.4871988007799 1025.07453766351 1 0.5 21 1
"1822" 810.991993604694 164.263164347457 1 0.5 21 1
"1823" 577.196739846841 348.585963567742 1 0.5 21 1
"1824" 446.492712956388 506.328839524247 1 0.5 21 1
"1825" 26.7775752115995 912.752331505654 1 0.5 21 1
"1826" 338.092882558703 637.818172851687 1 0.5 21 1
"1827" 673.436993849464 225.780263218031 1 0.5 21 1
"1828" 62.0956710306928 845.988889747061 1 0.5 21 1
"1829" 719.089066423476 214.150490481653 1 0.5 21 1
"1830" 799.311917112209 168.224730388784 1 0.5 21 1
"1831" 619.844321010169 320.067880652745 1 0.5 21 1
"1832" 247.846292261966 688.432376032934 1 0.5 21 1
"1833" 30.4728533141315 912.52200840814 1 0.5 21 1
"1834" 39.6359437843785 906.554934948401 1 0.5 21 1
"1835" 837.279045954347 94.0615116398935 1 0.5 21 1
"1836" 85.1387695176527 872.566584533391 1 0.5 21 1
"1837" 904.983138304669 95.8569946054893 1 0.5 21 1
"1838" 363.106805470306 607.760385511427 1 0.5 21 1
"1839" 568.402756890282 346.574891256418 1 0.5 21 1
"1840" 990.161046886351 -98.1384675291015 1 0.5 21 1
"1841" 860.007903084625 63.1906521536893 1 0.5 21 1
"1842" 423.576407763176 564.820118825244 1 0.5 21 1
"1843" 80.1302990992554 928.809186807754 1 0.5 21 1
"1844" 159.562294767238 779.513834414823 1 0.5 21 1
"1845" 641.129311779514 307.979215420887 1 0.5 21 1
"1846" 474.935064034071 485.830584755003 1 0.5 21 1
"1847" 681.977022043429 258.722124305643 1 0.5 21 1
"1848" 707.836674689315 284.087143396856 1 0.5 21 1
"1849" 542.884658521507 428.520951416704 1 0.5 21 1
"1850" 607.368666050024 309.31064557299 1 0.5 21 1
"1851" 539.357628615107 380.549227835284 1 0.5 21 1
"1852" 214.950768044218 682.726380065253 1 0.5 21 1
"1853" 475.477834313642 471.123802262202 1 0.5 21 1
"1854" 926.67750408873 38.0776644961623 1 0.5 21 1
"1855" 681.559953489341 250.298596800378 1 0.5 21 1
"1856" 756.252789043356 114.608844669314 1 0.5 21 1
"1857" 516.372266877443 489.782833587922 1 0.5 21 1
"1858" 189.230142568704 756.42678698396 1 0.5 21 1
"1859" 750.857163686305 181.326180621258 1 0.5 21 1
"1860" 634.860345511697 293.682468485385 1 0.5 21 1
"1861" 195.719511259813 733.090458906057 1 0.5 21 1
"1862" 319.571065204218 690.67985903535 1 0.5 21 1
"1863" -33.3906923886389 922.800566291857 1 0.5 21 1
"1864" 817.374607163947 200.158637622226 1 0.5 21 1
"1865" 766.731917485595 178.770266888221 1 0.5 21 1
"1866" 494.29005527636 419.998846620728 1 0.5 21 1
"1867" 78.7125091184862 877.520633484713 1 0.5 21 1
"1868" 610.694666730706 343.987256763247 1 0.5 21 1
"1869" 465.746839379426 490.009673590751 1 0.5 21 1
"1870" 9.94992949999869 913.411110995517 1 0.5 21 1
"1871" 596.0714329849 365.711874688397 1 0.5 21 1
"1872" 374.003140348941 577.533810919364 1 0.5 21 1
"1873" 381.851977983024 590.660267181879 1 0.5 21 1
"1874" 961.323967122007 12.8548958734885 1 0.5 21 1
"1875" 896.561580593698 54.560698338334 1 0.5 21 1
"1876" 49.8085517901927 866.77450196035 1 0.5 21 1
"1877" 996.93149208324 -18.3449234504343 1 0.5 21 1
"1878" 829.542041628156 110.408287150968 1 0.5 21 1
"1879" 916.801864502486 25.6022007787872 1 0.5 21 1
"1880" 148.675867368001 822.738260441015 1 0.5 21 1
"1881" -37.5118302647024 926.210534202884 1 0.5 21 1
"1882" 571.60361201968 386.939057195074 1 0.5 21 1
"1883" 213.311273581348 726.676485980293 1 0.5 21 1
"1884" 273.361785290763 678.189846352741 1 0.5 21 1
"1885" 789.757315453608 136.391904731871 1 0.5 21 1
"1886" 465.501183224842 536.800173330006 1 0.5 21 1
"1887" 495.522632647771 459.897067989286 1 0.5 21 1
"1888" 643.854152935091 322.807533957816 1 0.5 21 1
"1889" 753.236040775664 198.596634710926 1 0.5 21 1
"1890" 924.167009780649 3.79278960564054 1 0.5 21 1
"1891" 7.7223559957929 901.875021762649 1 0.5 21 1
"1892" 948.40884457808 14.0078684030698 1 0.5 21 1
"1893" 323.203619080596 609.517051452729 1 0.5 21 1
"1894" 548.615778668318 373.127257118326 1 0.5 21 1
"1895" 45.5699804821052 906.738788635598 1 0.5 21 1
"1896" 267.756488372106 692.179745243844 1 0.5 21 1
"1897" -21.458826912567 951.168477118874 1 0.5 21 1
"1898" -34.2607581056654 964.874596285892 1 0.5 21 1
"1899" 962.016069807578 18.5870583622378 1 0.5 21 1
"1900" 683.799796563108 260.808443231954 1 0.5 21 1
"1901" 874.548265407793 44.8508676041561 1 0.5 21 1
"1902" 355.370868509635 584.309306065604 1 0.5 21 1
"1903" 170.00071296934 690.218442303421 1 0.5 21 1
"1904" 577.044224413112 362.920754250038 1 0.5 21 1
"1905" 524.411296285689 412.898306958274 1 0.5 21 1
"1906" 457.490725279786 517.360225676274 1 0.5 21 1
"1907" 408.133365667891 554.931294345337 1 0.5 21 1
"1908" 851.606765156612 135.373824051216 1 0.5 21 1
"1909" 780.064955435228 216.678379756152 1 0.5 21 1
"1910" 643.650389777031 359.645114781678 1 0.5 21 1
"1911" 772.314640088007 253.973752976481 1 0.5 21 1
"1912" 947.728966723662 -12.4057912613881 1 0.5 21 1
"1913" 215.213018725626 744.793547210231 1 0.5 21 1
"1914" 396.665167587344 579.305696296619 1 0.5 21 1
"1915" 83.1290209665895 857.125065002099 1 0.5 21 1
"1916" 118.23970292462 856.101317416827 1 0.5 21 1
"1917" 436.853041825816 436.951377642783 1 0.5 21 1
"1918" 704.905669169966 213.603802708524 1 0.5 21 1
"1919" -23.120091133751 923.411326179614 1 0.5 21 1
"1920" 686.618962418288 288.728547017173 1 0.5 21 1
"1921" 249.654781783465 694.379300437745 1 0.5 21 1
"1922" 554.127651522867 447.015584375078 1 0.5 21 1
"1923" 930.295258597471 1.39532538917221 1 0.5 21 1
"1924" 812.509428488556 116.553725766105 1 0.5 21 1
"1925" 40.3556992067024 873.875119741419 1 0.5 21 1
"1926" 404.005429509562 521.224366411757 1 0.5 21 1
"1927" 740.123370289803 218.584163423924 1 0.5 21 1
"1928" 4.96825543232262 869.647439005903 1 0.5 21 1
"1929" 453.627083345782 511.544932882577 1 0.5 21 1
"1930" 881.608018488623 85.8763811299419 1 0.5 21 1
"1931" 77.1168981445953 839.623186926193 1 0.5 21 1
"1932" 317.332365282346 563.69549984561 1 0.5 21 1
"1933" 726.885043305811 169.293597348858 1 0.5 21 1
"1934" 111.844198103063 881.316993711465 1 0.5 21 1
"1935" 972.137579950504 -88.1302244626269 1 0.5 21 1
"1936" -25.4802355426364 909.877913078461 1 0.5 21 1
"1937" 794.653950363863 135.983230810972 1 0.5 21 1
"1938" 197.501153824851 715.210974246409 1 0.5 21 1
"1939" 505.351847212296 406.452853696892 1 0.5 21 1
"1940" 433.656565193087 526.333464010891 1 0.5 21 1
"1941" 701.947664876934 255.117112918391 1 0.5 21 1
"1942" 829.821340821218 165.185998534225 1 0.5 21 1
"1943" 371.967013005633 597.67641775838 1 0.5 21 1
"1944" 985.692741652019 -21.2947717529436 1 0.5 21 1
"1945" 119.163757143542 810.776733430922 1 0.5 21 1
"1946" 558.69862602558 411.513490506458 1 0.5 21 1
"1947" 707.900026720017 189.126745348838 1 0.5 21 1
"1948" -22.2880295943469 955.027813320139 1 0.5 21 1
"1949" 645.330906426534 316.542308736327 1 0.5 21 1
"1950" 102.223910437897 885.440364787896 1 0.5 21 1
"1951" 770.385876856744 190.968778628741 1 0.5 21 1
"1952" 514.994209492579 448.064116430555 1 0.5 21 1
"1953" 660.797750088386 257.552729816572 1 0.5 21 1
"1954" 310.472526634112 562.163772876578 1 0.5 21 1
"1955" 991.344350157306 -30.9617404635055 1 0.5 21 1
"1956" -18.661680421792 911.013533246638 1 0.5 21 1
"1957" 308.255971001927 730.589772053899 1 0.5 21 1
"1958" 947.219251038041 -31.2547930275847 1 0.5 21 1
"1959" 975.436386279762 -17.4236678691818 1 0.5 21 1
"1960" 521.874680370092 398.71400710647 1 0.5 21 1
"1961" 665.385659178719 205.89672119161 1 0.5 21 1
"1962" 530.908286152408 434.903332989232 1 0.5 21 1
"1963" 186.764243652578 700.845912395483 1 0.5 21 1
"1964" 92.1948340022936 825.777870767636 1 0.5 21 1
"1965" 788.222222588956 180.858778844589 1 0.5 21 1
